2,4,2,0.113499999
2,128,4,0.113499999
2,512,2,0.113499999
2,1024,2,0.113499999
4,256,2,0.113499999
4,2048,2,0.113499999
16,128,2,0.113499999
16,2048,4,0.113499999
32,2,2,0.113499999
128,2,2,0.113499999
128,2048,4,0.113499999
512,256,2,0.113499999
512,2048,2,0.113499999
1024,2,8,0.113499999
1024,16,2,0.113499999
1024,32,2,0.113499999
2048,128,2,0.113499999
2048,256,2,0.113499999
2048,1024,2,0.113499999
8192,8,2,0.113499999
8192,64,2,0.113499999
8192,128,2,0.113499999
8192,512,2,0.113499999
8192,512,4,0.113499999
8192,2048,2,0.113499999
8192,2048,4,0.113499999
16384,2,2,0.113499999
16384,2,8,0.113499999
16384,4,2,0.113499999
16384,128,2,0.113499999
16384,128,4,0.113499999
16384,256,2,0.113499999
16384,512,2,0.113499999
16384,1024,2,0.113499999
16384,2048,2,0.113499999
16384,2048,4,0.113499999
32768,2,4,0.113499999
32768,2,8,0.113499999
32768,2,32,0.113499999
32768,4,2,0.113499999
32768,4,128,0.113499999
32768,4,256,0.113499999
32768,8,2,0.113499999
2,2048,4,0.359899998
2,8,4,0.37470001
32768,4,2048,0.381999999
2,256,2,0.396899998
16384,2,512,0.407499999
2,128,2,0.411900014
2,64,2,0.414299995
4,4,2,0.433499992
2,256,4,0.440800011
2,2,32,0.456900001
2,2,16,0.459300011
2,2,2,0.459600002
8192,2,2,0.466600001
2,4,32,0.467799991
2,1024,4,0.468600005
16,32,2,0.476099998
8192,2,8,0.483799994
2,2,128,0.486200005
32768,4,1024,0.486299992
4,2,32,0.505900025
2,2,512,0.513499975
4,2,64,0.529200017
32768,2,2048,0.535399973
8,256,2,0.544399977
64,32,2,0.546999991
1024,2,2,0.554400027
2048,2048,2,0.555400014
256,2,2,0.558700025
4096,2,2,0.587499976
2,4,8,0.615100026
2,8,2,0.616699994
4,2,2048,0.621699989
8,512,2,0.62620002
64,4,2,0.63499999
8192,256,2,0.638499975
4,2,4,0.639500022
2,32,2,0.640799999
16384,2,2048,0.642400026
16384,2,1024,0.649299979
2,16,2,0.654100001
2,256,8,0.658200026
2,4,4,0.664099991
32768,2,128,0.664699972
2,512,8,0.671599984
2,16,4,0.671700001
2,16,32,0.678799987
2,32,8,0.679700017
2,2,2048,0.682600021
2,1024,8,0.683600008
2,32,4,0.684800029
2,4,1024,0.687399983
2,512,4,0.68870002
2,2048,2,0.688799977
2,32,32,0.690100014
2,256,1024,0.690199971
2048,4,2,0.692300022
2,8,128,0.694199979
2,4,16,0.694899976
2,2,4,0.695500016
2,2,8,0.695900023
2,64,4,0.697899997
2,2,64,0.698800027
2,512,16,0.699100018
2,256,512,0.699500024
2,2,1024,0.702499986
2,512,64,0.703499973
2,256,32,0.704699993
2,2048,1024,0.704999983
2,2048,16,0.70569998
2,4,128,0.705799997
2,2,256,0.707599998
2,32,128,0.707599998
2,128,8,0.708100021
2,8,16,0.709800005
2,1024,64,0.710200012
2,1024,2048,0.711899996
4,2,8,0.712000012
2,64,128,0.712499976
2,128,256,0.713699996
2,512,1024,0.713999987
2,4,64,0.714699984
2,512,256,0.715499997
2,128,128,0.716499984
2,256,64,0.717499971
2,16,16,0.719099998
2,16,128,0.719900012
4,8,2,0.720200002
2,32,2048,0.721099973
2,2048,8,0.721300006
2,16,8,0.722100019
2,2048,64,0.722299993
2,64,256,0.722500026
2,2048,2048,0.722500026
2,64,8,0.722800016
2,1024,1024,0.722800016
2,256,2048,0.722899973
2,64,32,0.723100007
2,512,2048,0.723800004
2,8,256,0.724600017
2,8,8,0.725000024
2,128,16,0.725000024
2,64,1024,0.725199997
2,4,256,0.726300001
2,2048,32,0.728299975
2,128,1024,0.728799999
2,1024,128,0.730499983
2,2048,256,0.731100023
2,16,512,0.732299984
2,256,128,0.73269999
2,64,16,0.732900023
2,64,512,0.738300025
2,1024,16,0.738799989
4,2,2,0.738799989
2,32,1024,0.739499986
2,8,32,0.739899993
2,128,512,0.74059999
2,64,64,0.74089998
2,8,2048,0.744199991
2,512,128,0.745000005
2,1024,512,0.745800018
2,4,512,0.745899975
2,128,32,0.746200025
4,1024,4,0.746800005
2,4,2048,0.746999979
2,8,512,0.746999979
2,512,512,0.747600019
2,32,16,0.748199999
2,8,64,0.748600006
2,256,256,0.748899996
2,32,512,0.753700018
2,128,64,0.754499972
2,16,2048,0.757000029
2,1024,32,0.757200003
2,16,64,0.757600009
2,16,256,0.75880003
2,512,32,0.760399997
2,2048,512,0.760399997
2,64,2048,0.761699975
2,32,256,0.762700021
2,256,16,0.763199985
2,16,1024,0.764400005
2,2048,128,0.765600026
2,32,64,0.766099989
2,1024,256,0.766700029
2,128,2048,0.769400001
2,8,1024,0.772899985
4,16,2,0.782500029
4,64,2,0.784300029
4,2,16,0.78640002
4,1024,2,0.799399972
128,8,2,0.799899995
4,512,2,0.801999986
4,2,256,0.805299997
4,128,2,0.805299997
4,2,512,0.806500018
4,32,2,0.806900024
4,8,32,0.812699974
4,64,1024,0.814700007
8,2,2,0.815100014
4,4,4,0.827199996
4,2,128,0.827499986
4,2,1024,0.829299986
4,32,16,0.829999983
4,4,8,0.836899996
64,2,2,0.845600009
4,16,4,0.846300006
4,512,4,0.846899986
4,2048,4,0.849399984
8,2,8,0.851400018
4,64,4,0.852800012
4,4,32,0.852900028
8,8,2,0.853600025
32768,2,2,0.853600025
8,4,2,0.855099976
1024,4,2,0.855700016
8,2,16,0.855799973
2048,2,8,0.857299984
4,8,4,0.857800007
4,512,8,0.858299971
4,32,4,0.859799981
4096,2,4,0.859799981
4096,2,8,0.861999989
8,2,64,0.862800002
4096,4,2,0.86559999
4,4,16,0.867799997
4,256,64,0.868300021
16384,2,4,0.869199991
16384,32,2,0.869700015
16384,16,2,0.870800018
4,128,4,0.871999979
4,1024,16,0.871999979
4,128,16,0.872099996
4,128,256,0.873099983
4,256,8,0.873399973
4,32,32,0.873600006
8,64,2,0.874100029
4,64,256,0.874199986
4,32,8,0.87440002
16,2,2,0.875100017
4,256,4,0.875699997
8,2,4,0.875899971
128,128,2,0.875899971
4,64,16,0.875999987
4,8,8,0.876100004
8,16,2,0.876399994
4,16,16,0.876600027
4,8,16,0.876999974
2048,32,2,0.877099991
4,64,2048,0.877499998
4,2048,64,0.877699971
4,4,2048,0.878400028
4,4,1024,0.878499985
4,16,8,0.878600001
8,2,256,0.878799975
4,256,16,0.878899992
4,512,32,0.879299998
4,1024,8,0.880299985
4,4,512,0.880599976
4,128,1024,0.880900025
4,16,64,0.880999982
4,8,1024,0.881099999
4,256,32,0.881200016
4,8,512,0.881299973
4,512,128,0.881299973
4,8,256,0.881399989
4,2048,8,0.881600022
4,4,256,0.881699979
4,32,512,0.881900012
4,16,512,0.882000029
8,2,32,0.882000029
4,256,256,0.882099986
4,1024,2048,0.882200003
4,2048,16,0.882799983
4,4,128,0.883000016
4,16,32,0.88319999
4,16,1024,0.88319999
4,1024,1024,0.88319999
4,64,128,0.883300006
4,8,64,0.883400023
4,512,2048,0.883400023
4,2048,2048,0.883400023
4,128,8,0.883599997
4,512,256,0.883599997
4,2048,512,0.883599997
4,64,32,0.883700013
4,512,1024,0.884000003
4,1024,256,0.884000003
4,128,64,0.88410002
4,256,512,0.884199977
32,2,4,0.88440001
4,8,128,0.884599984
4,16,128,0.884599984
4,32,256,0.884599984
4,32,1024,0.884599984
4,1024,32,0.8847
8,4,4,0.885100007
4,128,512,0.885200024
4,128,2048,0.885299981
4,16,256,0.885500014
4,128,128,0.885599971
8,2,2048,0.885599971
4,1024,128,0.885699987
4,32,64,0.886200011
4,128,32,0.886200011
4,256,1024,0.886200011
4,64,8,0.886399984
4,64,64,0.886600018
4,256,128,0.886600018
4,2048,32,0.886799991
4,512,512,0.887099981
4,2048,256,0.887199998
8,32,2,0.887399971
16,2,16,0.887499988
4,512,64,0.887600005
4,16,2048,0.887799978
8,128,2,0.887799978
4,64,512,0.888100028
4,1024,64,0.888199985
4,8,2048,0.888899982
4,256,2048,0.888999999
4,4,64,0.889299989
4,2048,1024,0.889400005
4,512,16,0.889599979
8,2,128,0.889999986
4,1024,512,0.890500009
4,32,128,0.891300023
4,32,2048,0.891499996
8,1024,2,0.894999981
4,2048,128,0.895200014
8,2,1024,0.895299971
8,2048,2,0.895399988
16,4,2,0.896499991
8,2,512,0.899100006
16,2,32,0.901499987
16,8,2,0.90170002
16,2,4,0.90259999
16,4,4,0.903199971
16,2,8,0.906499982
16,16,2,0.906599998
16,2,64,0.906700015
16,2,512,0.909799993
8,4,32,0.912
8,4,64,0.912400007
8,4,16,0.912599981
16,2,128,0.913699985
8,4,8,0.914099991
8,8,4,0.915600002
16,2,2048,0.915899992
16,64,2,0.916000009
8,4,2048,0.916400015
64,2,2,0.916599989
16,2,256,0.917599976
8,4,512,0.91839999
16,2,1024,0.91900003
8,4,256,0.919399977
8,128,4,0.919499993
8,4,1024,0.9199
8,32,4,0.920000017
8,16,4,0.920099974
8,4,128,0.920300007
32,8,2,0.920700014
128,4,2,0.921500027
16,512,2,0.921899974
32,2,8,0.923600018
8,512,4,0.924300015
8,64,4,0.924399972
64,4,2,0.924700022
8,256,4,0.924899995
32,2,32,0.925100029
32,2,16,0.927100003
8,8,8,0.927999973
8,1024,4,0.927999973
8,8,32,0.92809999
32,16,2,0.928200006
8,8,16,0.928499997
32,2,512,0.929099977
8,16,8,0.929499984
32,4,2,0.930100024
16,256,2,0.930899978
32,2,64,0.931100011
32,2,128,0.931200027
16,2048,2,0.931800008
8,8,512,0.931900024
8,1024,8,0.932200015
64,2,32,0.933399975
8,8,2048,0.933499992
16,4,8,0.933499992
8,32,16,0.933700025
32,2,256,0.933799982
32,2,2048,0.934000015
8,8,128,0.934199989
64,8,2,0.934499979
2048,2,4,0.934599996
64,2,64,0.934800029
8,2048,4,0.934899986
16,1024,2,0.935000002
64,16,2,0.935100019
64,2,64,0.935299993
8,32,8,0.93599999
8,256,16,0.936200023
8,8,256,0.936500013
8,16,16,0.936800003
32,32,2,0.936999977
16,64,4,0.93720001
16,8,4,0.937399983
128,2,32,0.937399983
8,16,32,0.937600017
64,2,8,0.93779999
128,2,16,0.937900007
32,64,2,0.93809998
64,2,512,0.93809998
64,2,128,0.938399971
16,4,16,0.938799977
64,2,1024,0.938899994
8,2048,128,0.939100027
32,2,1024,0.939300001
8,8,64,0.939400017
64,2,16,0.939700007
256,2,4,0.939700007
16,4,64,0.939899981
8,2048,8,0.940100014
64,2,4,0.940400004
32,512,2,0.940500021
8,512,8,0.940699995
8,16,1024,0.940900028
8,64,16,0.940999985
64,8,2,0.940999985
16,4,256,0.941100001
16,4,2048,0.941100001
16,4,512,0.941500008
16,32,4,0.941500008
8,128,16,0.941600025
128,2,4,0.941600025
8,16,64,0.941699982
16,256,4,0.941699982
8,32,32,0.941799998
16,4,128,0.941799998
16,4,32,0.941900015
16,8,8,0.941900015
32,128,2,0.942499995
64,2,16,0.942600012
8,64,32,0.942799985
8,512,1024,0.942900002
64,2,8,0.942900002
8,8,1024,0.943000019
64,2,128,0.943000019
8,64,512,0.943099976
8,128,128,0.943199992
8,64,8,0.943300009
16,16,4,0.943300009
8,16,256,0.943599999
8,64,2048,0.943599999
8,128,8,0.943700016
32768,2,1024,0.943899989
32,256,2,0.944000006
8,64,128,0.944400012
8,2048,1024,0.944400012
128,2,512,0.944400012
256,4,2,0.944400012
8,64,64,0.944599986
8,512,128,0.944700003
128,16,2,0.944700003
16,4,1024,0.944800019
64,2,32,0.944899976
8,512,64,0.945200026
256,8,2,0.945200026
32,4,4,0.945900023
64,2,256,0.945900023
8,512,16,0.94599998
8,512,512,0.946099997
8,2048,2048,0.946099997
64,2,512,0.946099997
8,128,64,0.946399987
8,1024,16,0.94660002
8,256,128,0.946699977
64,2,256,0.946699977
8,16,512,0.94690001
8,128,512,0.94690001
8,16,2048,0.947000027
8,64,1024,0.947000027
8,256,8,0.947000027
8,256,2048,0.947099984
8,1024,256,0.947099984
1024,2,2048,0.9472
512,2,16,0.947600007
512,4,2,0.947600007
8,1024,1024,0.947700024
8,2048,32,0.947700024
8,64,256,0.947799981
64,2,4,0.947799981
8,32,64,0.948000014
8,128,32,0.948000014
64,2,1024,0.948000014
8,2048,512,0.948099971
128,2,2048,0.948099971
8,2048,64,0.948300004
4096,2,32,0.948300004
128,2,8,0.948499978
8,128,1024,0.948599994
8,128,256,0.948700011
512,2,1024,0.948700011
8,32,128,0.948899984
8,256,64,0.949100018
8,512,2048,0.949100018
64,64,2,0.949100018
8,1024,512,0.949199975
64,2,2048,0.949199975
64,32,2,0.949199975
8,256,32,0.949299991
16,16,16,0.949400008
8,32,1024,0.949500024
8,32,2048,0.949500024
8,128,2048,0.949500024
8,1024,32,0.949500024
128,2,256,0.949599981
8,256,512,0.949699998
128,2,1024,0.949699998
8,32,512,0.949800014
8,512,32,0.949999988
16,8,128,0.950200021
8,16,128,0.950299978
8,32,256,0.950299978
8,512,256,0.950299978
8,2048,16,0.950399995
512,2,4,0.950399995
64,16,2,0.950699985
128,2,128,0.950699985
8,2048,256,0.950800002
512,2,2,0.950900018
16,32,8,0.950999975
128,32,2,0.951099992
8,256,1024,0.951200008
16,8,32,0.951399982
32,4,32,0.951600015
128,2,64,0.951600015
16,8,2048,0.952099979
8,1024,128,0.952199996
16,2048,512,0.952499986
64,64,2,0.952499986
8,1024,2048,0.952600002
8,256,256,0.952700019
32,16,4,0.952700019
1024,2,16,0.952700019
1024,2,256,0.952700019
8,1024,64,0.952799976
16,8,256,0.952899992
64,4,4,0.952899992
32,1024,2,0.953100026
256,2,8,0.953100026
16,8,64,0.953199983
16,8,16,0.953700006
16,128,4,0.95389998
64,128,2,0.953999996
64,2,2048,0.953999996
256,2,16,0.954100013
32768,2,16,0.954200029
32,2048,2,0.954299986
512,2,2048,0.954299986
8192,2,16,0.954299986
16,256,8,0.954400003
16,64,8,0.95450002
32,4,8,0.95450002
64,256,2,0.95450002
32,128,4,0.954699993
256,2,64,0.954699993
8192,2,4,0.954999983
32,4,512,0.9551
2048,2,2,0.95539999
8192,2,2048,0.95539999
32,4,1024,0.955500007
16384,2,32,0.955500007
64,512,2,0.955600023
256,2,512,0.955600023
512,2,32,0.955600023
512,2,128,0.955600023
2048,2,128,0.955600023
2048,2,2048,0.955600023
32,4,256,0.955799997
128,2048,2,0.955799997
32,4,128,0.955900013
32,8,8,0.955900013
64,128,2,0.955900013
512,2,512,0.956200004
16,16,128,0.956399977
16,8,1024,0.956499994
64,4,2048,0.956499994
8192,2,32,0.956499994
16,128,8,0.956700027
1024,2,512,0.956700027
2048,2,32,0.956799984
4096,2,64,0.956799984
128,1024,2,0.956900001
1024,2,4,0.956900001
16,1024,4,0.957000017
4096,2,16,0.957000017
8192,2,256,0.957099974
16,8,512,0.957199991
32768,2,256,0.957199991
256,2,1024,0.957300007
8192,2,128,0.957300007
32,4,2048,0.957400024
256,2,128,0.957400024
2048,2,64,0.957400024
32,4,64,0.957499981
1024,2,64,0.957499981
2048,2,256,0.957599998
16,32,2048,0.957700014
256,2,256,0.957700014
256,2,2048,0.957799971
16384,2,16,0.957799971
16384,2,128,0.957799971
2048,2,1024,0.957899988
4096,2,128,0.958199978
512,2,8,0.958299994
64,4,8,0.958400011
512,2,64,0.958400011
4096,2,256,0.958500028
16,16,64,0.958599985
16,16,512,0.958599985
16,512,8,0.958599985
8192,16,2,0.958599985
128,64,2,0.958700001
256,2,32,0.958700001
16384,2,64,0.958700001
16,512,4,0.958800018
32,4,16,0.959100008
32,32,4,0.959200025
16,16,1024,0.959399998
64,8,4,0.959399998
64,1024,2,0.959399998
512,8,2,0.959399998
1024,2,128,0.959500015
16384,8,4,0.959599972
16,16,32,0.959699988
16,64,16,0.959800005
32,8,4,0.959800005
32,8,64,0.959800005
1024,8,2,0.959800005
16384,8,2,0.959800005
16,32,64,0.959900022
256,32,2,0.959900022
256,512,2,0.959900022
2048,2,16,0.959900022
16,16,2048,0.959999979
16,32,16,0.960099995
32768,2,512,0.960200012
16,16,8,0.960300028
64,2048,2,0.960300028
2048,8,2,0.960399985
512,32,2,0.960500002
16,32,1024,0.960600019
16,2048,128,0.960600019
64,4,128,0.960600019
128,256,2,0.960600019
16,64,128,0.960699975
64,4,16,0.960699975
64,4,8,0.960900009
16,512,1024,0.961000025
16,2048,8,0.961000025
32,64,4,0.961099982
4096,2,512,0.961099982
512,2,256,0.961199999
4096,4,256,0.961199999
8192,2,512,0.961199999
8192,2,64,0.961300015
256,4,4,0.961399972
512,16,2,0.961399972
16,2048,2048,0.961499989
64,16,4,0.961499989
16,16,256,0.961600006
16,64,64,0.961600006
2048,2,512,0.961600006
4096,2,2048,0.961600006
16,32,128,0.961799979
32,512,4,0.961899996
16,256,128,0.962199986
64,4,512,0.962199986
256,64,2,0.962199986
1024,2,1024,0.962300003
32,8,256,0.962400019
128,4,4,0.962400019
16,32,512,0.962499976
128,512,2,0.962599993
16,64,32,0.962700009
32,16,8,0.962700009
16,512,64,0.962800026
64,64,4,0.962800026
64,16,4,0.962800026
128,8,4,0.962800026
16,128,256,0.962899983
32,8,128,0.962899983
16,1024,1024,0.963
16,32,32,0.963100016
256,16,2,0.963199973
16,64,2048,0.96329999
16384,64,2,0.96329999
16,1024,8,0.963400006
16,2048,32,0.963500023
8192,4,4,0.963500023
8192,1024,2,0.963500023
32768,2,64,0.963500023
512,64,2,0.96359998
8192,4,2,0.96359998
64,8,4,0.963800013
8192,2,1024,0.963800013
16,128,2048,0.96390003
128,4,32,0.963999987
4096,2,1024,0.963999987
16,1024,2048,0.964100003
64,4,64,0.964100003
16,512,32,0.96420002
256,4,16,0.96420002
16,128,64,0.964299977
64,32,8,0.964299977
16384,2,256,0.964299977
16,2048,16,0.964399993
4096,16,2,0.964399993
32,16,2048,0.96450001
64,4,512,0.96450001
1024,128,2,0.96450001
32,16,32,0.964600027
1024,2,32,0.964699984
16,128,16,0.9648
64,4,64,0.9648
16,1024,512,0.964900017
64,16,8,0.964900017
1024,512,2,0.964900017
32,16,64,0.964999974
32,8,2048,0.965200007
16384,4,4,0.965200007
16,1024,128,0.965300024
64,4,128,0.965300024
64,4,256,0.965300024
256,128,2,0.965399981
16,256,16,0.965499997
16,256,64,0.965499997
16,256,256,0.965499997
256,2048,2,0.965499997
4096,8,2,0.965499997
16,32,256,0.965699971
16,512,16,0.965699971
32,16,16,0.965699971
128,4,2048,0.965699971
16,2048,1024,0.965799987
16,256,32,0.965900004
16,256,1024,0.965900004
64,4,32,0.965900004
256,256,2,0.965900004
2048,8,4,0.965900004
16,64,256,0.966000021
16,64,512,0.966099977
16,1024,64,0.966099977
32,8,512,0.966099977
16,1024,16,0.966199994
32,8,32,0.966199994
32,256,64,0.966199994
64,4,256,0.966199994
8192,4,16,0.966199994
32,32,16,0.966400027
64,8,128,0.966499984
64,128,64,0.966499984
32,64,16,0.966600001
64,4,1024,0.966600001
64,64,64,0.966600001
8192,32,2,0.966700017
16384,4,32,0.966799974
16,1024,32,0.966899991
32,32,1024,0.966899991
64,4,32,0.966899991
256,1024,2,0.966899991
64,128,4,0.967000008
64,1024,4,0.967000008
1024,4,4,0.967000008
1024,64,2,0.967000008
16,64,1024,0.967100024
64,4,16,0.967100024
64,4,4,0.967100024
32,8,1024,0.967199981
128,4,16,0.967199981
32,8,16,0.967299998
64,8,256,0.967299998
16,512,512,0.967400014
1024,1024,2,0.967400014
32,128,8,0.967499971
32,256,256,0.967499971
1024,256,2,0.967499971
32768,4,4,0.967499971
16,128,1024,0.967599988
16,1024,256,0.967599988
16,512,2048,0.967800021
64,8,64,0.967800021
64,128,16,0.967800021
16,256,2048,0.967899978
128,4,1024,0.967899978
2048,16,2,0.967899978
32,16,128,0.967999995
128,32,1024,0.967999995
128,4,128,0.968100011
32,16,256,0.968200028
32,16,1024,0.968200028
32,1024,8,0.968200028
32,128,32,0.968299985
32,1024,4,0.968299985
64,8,64,0.968299985
128,16,4,0.968299985
16,128,32,0.968500018
32,64,8,0.968500018
32,64,32,0.968500018
2048,64,2,0.968500018
16,2048,256,0.968599975
64,8,1024,0.968599975
256,16,4,0.968599975
512,128,2,0.968599975
8192,4,256,0.968599975
32,512,2048,0.968699992
64,8,32,0.968699992
32,64,2048,0.968900025
32,1024,512,0.968900025
64,8,8,0.968900025
2048,512,2,0.968900025
32,256,32,0.968999982
64,4,1024,0.968999982
128,16,32,0.968999982
16,128,512,0.969099998
16,256,512,0.969099998
4096,32,2,0.969099998
32,32,32,0.969200015
64,8,512,0.969200015
512,512,2,0.969200015
32,2048,8,0.969299972
64,4,2048,0.969299972
128,4,8,0.969299972
16,512,256,0.969399989
64,32,4,0.969399989
128,4,256,0.969399989
32,64,128,0.969500005
32,128,64,0.969500005
32,256,8,0.969500005
32,1024,2048,0.969500005
32,2048,4,0.969500005
32,32,64,0.969600022
32,512,16,0.969600022
1024,4,8,0.969600022
1024,2048,2,0.969600022
64,8,16,0.969699979
64,64,2048,0.969699979
128,32,4,0.969699979
1024,4,16,0.969699979
16384,4,512,0.969699979
16,512,128,0.969799995
32,16,512,0.969799995
32,32,8,0.969799995
32,128,16,0.969900012
32,256,512,0.969900012
32,32,256,0.970000029
64,32,2048,0.970000029
4096,4,512,0.970000029
32,32,512,0.970099986
32,256,4,0.970099986
64,8,2048,0.970099986
64,8,512,0.970099986
64,16,32,0.970099986
512,4,8,0.970099986
32,1024,64,0.970200002
256,4,8,0.970200002
64,32,2048,0.970300019
32,256,16,0.970399976
64,16,128,0.970399976
16384,4,8,0.970399976
64,16,64,0.970499992
256,4,64,0.970499992
512,4,1024,0.970499992
16,128,128,0.970600009
64,8,16,0.970600009
64,32,4,0.970600009
64,512,4,0.970600009
32,512,8,0.970700026
64,16,16,0.970700026
64,16,2048,0.970700026
512,1024,2,0.970700026
2048,4,32,0.970700026
16,2048,64,0.970899999
32,64,1024,0.970899999
32,512,512,0.970899999
32,512,1024,0.970899999
64,8,32,0.970899999
64,16,32,0.970899999
512,4,16,0.970899999
4096,4,8,0.970899999
32,64,64,0.971000016
64,64,4,0.971000016
64,2048,4,0.971000016
32768,4,32,0.971000016
64,8,8,0.971099973
64,2048,32,0.971099973
64,32,16,0.971199989
16384,4,1024,0.971199989
32,1024,16,0.971400023
64,16,1024,0.971400023
4096,8,2048,0.971400023
